628|26|Arbitrator|The Arbitrator is a Cruiser designed for disrupting enemy ships using electronic warfare. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3335>Amarr Cruiser</a> skill bonus per level:</b> 7.5% bonus to Tracking Disruptor effectiveness 10% bonus to drone hitpoints, damage and mining yield <br><font size="14"><b>Development</b></font> The Arbitrator is unusual for Amarr ships in that it's primarily a drone carrier. While it is not the best carrier around, it has superior armor that gives it greater durability than most ships in its class.|74
629|26|Rupture|The Rupture is a Combat Cruiser designed for frontline fighting. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Minmatar Cruiser</a> skill bonus per level:</b> 5% bonus to Medium Projectile Turret firing speed 5% bonus to Medium Projectile Turret damage <br><font size="14"><b>Development</b></font> The Rupture is slow for a Minmatar ship, but it more than makes up for it in power. The Rupture has superior firepower and is used by the Minmatar Republic both to defend space stations and other stationary objects and as part of massive attack formations.|73
630|26|Bellicose|The Bellicose is a Cruiser designed for disrupting enemy ships using electronic warfare. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Minmatar Cruiser</a> skill bonus per level:</b> 7.5% bonus to Target Painter effectiveness 5% bonus to Rapid Light, Heavy Assault and Heavy Missile Launcher rate of fire <br><font size="14"><b>Development</b></font> Being a highly versatile class of Minmatar ships, the Bellicose has been used as a combat juggernaut as well as a support ship for wings of frigates. While not quite in the league of newer navy cruisers, the Bellicose is still a very solid ship for most purposes, especially in terms of long range combat.|73
631|26|Scythe|The Scythe is a Support Cruiser designed to rapidly repair allied vessels in combat. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Minmatar Cruiser</a> skill bonus per level:</b> 12.5% bonus to Shield Transporter boost amount 5% reduction in Shield Transporter capacitor use <br><b>Role Bonus:</b> 1000% bonus to Shield Transporter range 100% bonus to Logistic Drone repair amount <br><font size="14"><b>Development</b></font> In YC114 each major empire faction, having been embroiled in a harrowing, extensive, long-term war, recognized the growing need for support and logistics functionality in their vessels during the kind of protracted interstellar warfare that might otherwise prove exhausting for its participants. Both Frigate and Cruiser-class ships were put under the microscope, and in the Minmatar Republic  the outcome of the re-evaluation process led, among other developments, to a redesign and redeployment of the Scythe.  The Scythe-class cruiser remains the oldest Minmatar ship still in use. It has seen many battles and is an integrated part in Minmatar tales and heritage. With its redesign, past firmware upgrades for mining output were tossed out entirely in favor of two new separate systems that focused on shield transporting and logistics drones respectively.|73
632|26|Blackbird|The Blackbird is a Cruiser designed for disrupting enemy ships using electronic warfare. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3334>Caldari Cruiser</a> skill bonus per level:</b> 15% bonus to ECM Target Jammer strength 12.5% bonus to ECM Target Jammer optimal range and falloff <br><font size="14"><b>Development</b></font> The Blackbird is a small high-tech cruiser newly employed by the Caldari Navy. Commonly seen in fleet battles or acting as wingman, it is not intended for head-on slugfests, but rather delicate tactical situations. |75
633|26|Celestis|The Celestis is a Cruiser designed for disrupting enemy ships using electronic warfare. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3332>Gallente Cruiser</a> skill bonus per level:</b> 7.5% bonus to Remote Sensor Dampener effectiveness 10% bonus to Remote Sensor Dampener optimal range and falloff <br><font size="14"><b>Development</b></font> The Celestis cruiser is a versatile ship which can be employed in a myriad of roles, making it handy for small corporations with a limited number of ships. True to Gallente style the Celestis is especially deadly in close quarters combat due to its advanced targeting systems.|76
634|26|Exequror|The Exequror is a Support Cruiser designed to rapidly repair allied vessels in combat. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3332>Gallente Cruiser</a> skill bonus per level:</b> 12.5% bonus to Remote Armor Repair System repair amount 5% reduction in Remote Armor Repair System capacitor use <br><b>Role Bonus:</b> 1000% bonus to Remote Armor Repair System range 100% bonus to Logistic Drone repair amount <br><font size="14"><b>Development</b></font> In YC114 each major empire faction, having been embroiled in a harrowing, extensive, long-term war, recognized the growing need for support and logistics functionality in their vessels during the kind of protracted interstellar warfare that might otherwise prove exhausting for its participants. Both Frigate and Cruiser-class ships were put under the microscope, and in the Gallente Federation the outcome of the re-evaluation process led, among other developments, to a redesign and redeployment of the Exequoror.  The Exequror was a heavy cargo cruiser originally strong enough to defend itself against raiding frigates, though it lacked prowess in heavier combat situations. After its redesign, it had some of that bulk - and, necessarily, some of that strength - yanked out and replaced with the capability to help others in heavy combat situations, in particular those who needed armor repairs.|76
638|27|Raven|The Raven is an Attack Battleship designed for fast aggressive combat. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Caldari Battleship</a> skill bonus per level:</b> 5% bonus to Cruise and Torpedo Launcher rate of fire 10% bonus to Cruise Missile Torpedo Velocity <br><font size="14"><b>Development</b></font> The Raven is the powerhouse of the Caldari Navy. With its myriad launcher slots and powerful shields, few ships can rival it in strength or majesty.|80
639|27|Tempest|The Tempest is an Attack Battleship designed for fast aggressive combat. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Minmatar Battleship</a> skill bonus per level:</b> 5% bonus to Large Projectile Turret rate of fire 5% bonus to Large Projectile Turret damage <br><font size="14"><b>Development</b></font> The Tempest is one of the Republic Fleet's key vessels; a versatile gunship proficient at long-range bombardment and capable of dishing out specialized types of damage with great effectiveness. A well-rounded squadron of Tempests has been proven time and time again to be an invaluable wild card in a fleet battle, one which opponents should ignore at their own peril.|78
640|27|Scorpion|The Scorpion is a Battleship designed for disrupting enemy ships using electronic warfare <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Caldari Battleship</a> skill bonus per level:</b> 15% bonus to ECM Target Jammer strength  25% bonus to ECM Target Jammer optimal and falloff range 25% bonus to ECM Burst range <br><font size="14"><b>Development</b></font> The first Scorpion-class battleship was launched only a couple of years ago, and those that have been built are considered to be prototypes. Little is known of its capabilities, but what has been garnered suggests that the Scorpion is crammed to the brink with sophisticated hi-tech equipment that few can match.|80
641|27|Megathron|The Megathron is an Attack Battleship designed for fast aggressive combat. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Gallente Battleship</a> skill bonus per level:</b> 5% bonus to Large Hybrid Turret rate of fire 7.5% bonus to Large Hybrid Turret tracking speed <br><font size="14"><b>Development</b></font> The Megathron has established itself as one of the most feared and respected battleships around. Since its first appearance almost two decades ago it has seen considerable service in the troublesome regions on the outskirts of the Federation, helping to expand and defend Gallentean influence there.|81
642|27|Apocalypse|The Apocalypse is an Attack Battleship designed for fast aggressive combat. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Amarr Battleship</a> skill bonus per level:</b> 7.5% bonus to Large Energy Turret optimal range 7.5% bonus to Large Energy Turret tracking speed <br><font size="14"><b>Development</b></font> In days past, only those in high favor with the Emperor could hope to earn the reward of commanding one of the majestic and powerful Apocalypse class battleships. In latter years, even though now in full market circulation, these golden, metallic monstrosities are still feared and respected as enduring symbols of Amarrian might.|79
643|27|Armageddon|The Armageddon is a Combat Battleship designed for frontline fighting. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Amarr Battleship</a> skill bonus per level:</b> 10% bonus to Drone damage and Hit Points 10% bonus to Energy Neutralizer and Energy Vampire range <br><font size="14"><b>Development</b></font> The mighty Armageddon class is one of the enduring warhorses of the Amarr Empire. Once a juggernaut that steamrolled its way into battle, it has now taken on a more stately and calculated approach, sending out a web of drones in its place while it drains the enemy from a distance.|79
644|27|Typhoon|The Typhoon is an Attack Battleship designed for fast aggressive combat. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Minmatar Battleship</a> skill bonus per level:</b> 5% bonus to Cruise and Torpedo launcher rate of fire  5% bonus to Cruise Missile and Torpedo explosion velocity <br><font size="14"><b>Development</b></font> Much praised by its proponents and much maligned by its detractors, the Typhoon-class battleship has always been one of the most hotly debated spacefaring vessels around. Its distinguishing aspect - and the source of most of the controversy - is its sheer versatility, variously seen as either a lack of design focus or a deliberate freedom for pilot modification. |78
645|27|Dominix|The Dominix is a Combat Battleship designed for frontline fighting. <br><font size="14"><b>Traits</b></font> <b><a href=showinfo:3333>Gallente Battleship</a> skill bonus per level:</b> 10% bonus to Drone Damage and Drone hitpoints  10% bonus to Drone optimal range and Drone tracking speed <br><font size="14"><b>Development</b></font> The Dominix is one of the old warhorses dating back to the Gallente-Caldari War. While no longer regarded as the king of the hill, it is by no means obsolete. Its formidable hulk and powerful drone arsenal means that anyone not in the largest and latest battleships will regret ever locking horns with it.|81
648|28|Badger|The Badger-class freighter is the main cargo-carrier for the Caldari State, particularly in long, arduous trade-runs. Its huge size and comfortable armament makes it perfectly equipped for those tasks, although the Caldari seldom let it roam alone.   Caldari Industrial Skill Bonus: 5% Bonus Cargo Capacity and Max Velocity per skill level |84
649|28|Badger Mark II|The Badger Mark II is the latest version of the famous Badger, it's mostly used by the military or the mega corps for transports of goods of great value. The Mark II has stronger defenses and more high-tech equipment, making it one of the best freight carriers available.   Caldari Industrial Skill Bonus: 5% Bonus Cargo Capacity and Max Velocity per skill level |84
650|28|Iteron|The Iteron-class cargo tugger is fast and reliable and there are many versions of it. It is equally popular among civilians and militaries alike as it's cheap and can be fitted in myriad different ways, allowing it to be used to freight almost anything. It is, however, quite vulnerable and needs to be protected while in unfriendly territories.   Gallente Industrial Skill Bonus: 5% Bonus Cargo Capacity and Max Velocity per skill level |83
651|28|Hoarder|The Hoarder is the second in line of the Minmatar industrial ships, it's not as strong as the Mammoth but its cargo space is very large for its price. It's perfect for operation in peaceful areas or when it has strong escort.   Minmatar Industrial Skill Bonus: 5% Bonus Cargo Capacity and Max Velocity per skill level |82
652|28|Mammoth|The Mammoth is the biggest and the strongest industrial ship of the Minmatar Republic. It was designed with aid from the Gallente Federation, making the Mammoth both large and powerful yet also nimble and technologically advanced. A very good buy.   Minmatar Industrial Skill Bonus: 5% Bonus Cargo Capacity and Max Velocity per skill level |82
653|28|Wreathe|The Wreathe is an old ship of the Minmatar Republic and one of the oldest ships still in usage. The design of the Wreathe is very plain, which is the main reason for its longevity, but it also makes the ship incapable of handling anything but the most mundane tasks.   Minmatar Industrial Skill Bonus: 5% Bonus Cargo Capacity and Max Velocity per skill level |82
654|28|Iteron Mark II|The Iteron-class cargo tugger is fast and reliable and there are many versions of it. It is equally popular among civilians and militaries alike as it's cheap and can be fitted in myriad different ways, allowing it to be used to freight almost anything. It is, however, quite vulnerable and needs to be protected while in unfriendly territories.   Gallente Industrial Skill Bonus: 5% Bonus Cargo Capacity and Max Velocity per skill level |83
655|28|Iteron Mark III|The Iteron-class cargo tugger is fast and reliable and there are many versions of it. It is equally popular among civilians and militaries alike as it's cheap and can be fitted in myriad different ways, allowing it to be used to freight almost anything. It is, however, quite vulnerable and needs to be protected while in unfriendly territories.   Gallente Industrial Skill Bonus: 5% Bonus Cargo Capacity and Max Velocity per skill level |83
656|28|Iteron Mark IV|The Iteron-class cargo tugger is fast and reliable and there are many versions of it. It is equally popular among civilians and militaries alike as it's cheap and can be fitted in myriad different ways, allowing it to be used to freight almost anything. It is, however, quite vulnerable and needs to be protected while in unfriendly territories.   Gallente Industrial Skill Bonus: 5% Bonus Cargo Capacity and Max Velocity per skill level |83
657|28|Iteron Mark V|The Iteron-class cargo tugger is fast and reliable and there are many versions of it. It is equally popular among civilians and militaries alike as it's cheap and can be fitted in myriad different ways, allowing it to be used to freight almost anything. It is, however, quite vulnerable and needs to be protected while in unfriendly territories.   Gallente Industrial Skill Bonus: 5% Bonus Cargo Capacity and Max Velocity per skill level |83
671|30|Erebus|<i>From the formless void's gaping maw, there springs an entity.  Not an entity such as any you can conceive of, nor I; an entity more primordial than the elements themselves, yet constantly coming into existence even as it is destroyed.  It is the Child of Chaos, the Pathway to the Next.  The darkness shall swallow the land, and in its wake there will follow a storm, as the appetite of nothing expands over the world.  From the formless void's gaping maw, there springs an entity.</i>  Dr. Damella Macaper <i>The Seven Events of the Apocalypse</i>  Gallente Titan Skill Bonuses: 100% bonus to Capital Hybrid Turret damage per level 7.5% bonus to fleet members' maximum armor HP per level Can fit Aurora Ominae Super Weapon Can fit Jump Portal Generator Can fit Clone Vat Bay Can fit 1 additional Warfare Link module per level Immune to all forms of Electronic Warfare Turrets fitted to this ship will do reduced damage to small targets|815
672|31|Caldari Shuttle|Caldari Shuttle|396
683|105|Bantam Blueprint|NULL|261
684|105|Condor Blueprint|NULL|261
685|105|Griffin Blueprint|NULL|261
686|106|Osprey Blueprint|NULL|275
687|106|Caracal Blueprint|NULL|275
688|107|Raven Blueprint|NULL|280
689|105|Slasher Blueprint|NULL|264
690|105|Probe Blueprint|NULL|264
691|105|Rifter Blueprint|NULL|264
692|106|Stabber Blueprint|NULL|273
693|107|Tempest Blueprint|NULL|278
785|134|Miner I Blueprint|NULL|338
786|136|Light Missile Launcher I Blueprint|NULL|340
788|136|Heavy Missile Launcher I Blueprint|NULL|340
790|136|Torpedo Launcher I Blueprint|NULL|340
803|166|Mjolnir Cruise Missile Blueprint|NULL|1526
804|166|Scourge Cruise Missile Blueprint|NULL|1526
805|166|Inferno Cruise Missile Blueprint|NULL|1526
806|166|Nova Cruise Missile Blueprint|NULL|1526
807|166|Nova Heavy Missile Blueprint|NULL|1527
808|166|Mjolnir Heavy Missile Blueprint|NULL|1527
809|166|Inferno Heavy Missile Blueprint|NULL|1527
810|166|Scourge Heavy Missile Blueprint|NULL|1527
811|166|Scourge Light Missile Blueprint|NULL|1528
812|166|Inferno Light Missile Blueprint|NULL|1528
813|166|Mjolnir Light Missile Blueprint|NULL|1528
814|166|Nova Light Missile Blueprint|NULL|1528
819|135|125mm Gatling AutoCannon I Blueprint|NULL|296
820|135|150mm Light AutoCannon I Blueprint|NULL|296
821|135|200mm AutoCannon I Blueprint|NULL|296
822|135|250mm Light Artillery Cannon I Blueprint|NULL|296
823|135|280mm Howitzer Artillery I Blueprint|NULL|296
824|135|Dual 180mm AutoCannon I Blueprint|NULL|297
825|135|220mm Vulcan AutoCannon I Blueprint|NULL|297
826|135|425mm AutoCannon I Blueprint|NULL|297
827|135|650mm Artillery Cannon I Blueprint|NULL|297
828|135|720mm Howitzer Artillery I Blueprint|NULL|297
829|135|Dual 425mm AutoCannon I Blueprint|NULL|298
830|135|Dual 650mm Repeating Artillery I Blueprint|NULL|298
831|135|800mm Repeating Artillery I Blueprint|NULL|298
832|135|1200mm Artillery Cannon I Blueprint|NULL|298
833|135|1400mm Howitzer Artillery I Blueprint|NULL|298
834|133|Gatling Pulse Laser I Blueprint|NULL|292
835|133|Dual Light Pulse Laser I Blueprint|NULL|292
836|133|Dual Light Beam Laser I Blueprint|NULL|292
837|133|Small Focused Pulse Laser I Blueprint|NULL|292
838|133|Small Focused Beam Laser I Blueprint|NULL|292
839|133|Quad Light Beam Laser I Blueprint|NULL|293
840|133|Focused Medium Pulse Laser I Blueprint|NULL|293
841|133|Focused Medium Beam Laser I Blueprint|NULL|293
842|133|Heavy Pulse Laser I Blueprint|NULL|293
843|133|Heavy Beam Laser I Blueprint|NULL|293
844|133|Dual Heavy Pulse Laser I Blueprint|NULL|295
845|133|Dual Heavy Beam Laser I Blueprint|NULL|295
846|133|Mega Pulse Laser I Blueprint|NULL|295
847|133|Mega Beam Laser I Blueprint|NULL|295
848|133|Tachyon Beam Laser I Blueprint|NULL|295
879|165|Carbonized Lead S Blueprint|NULL|313
880|165|Nuclear S Blueprint|NULL|313
881|165|Proton S Blueprint|NULL|313
882|165|Depleted Uranium S Blueprint|NULL|313
883|165|Titanium Sabot S Blueprint|NULL|313
884|165|Fusion S Blueprint|NULL|313
885|165|Phased Plasma S Blueprint|NULL|313
886|165|EMP S Blueprint|NULL|313
887|165|Carbonized Lead M Blueprint|NULL|312
888|165|Nuclear M Blueprint|NULL|312
889|165|Proton M Blueprint|NULL|312
890|165|Depleted Uranium M Blueprint|NULL|312
891|165|Titanium Sabot M Blueprint|NULL|312
892|165|Fusion M Blueprint|NULL|312
893|165|Phased Plasma M Blueprint|NULL|312
894|165|EMP M Blueprint|NULL|312
895|165|Carbonized Lead L Blueprint|NULL|309
896|165|Nuclear L Blueprint|NULL|309
897|165|Proton L Blueprint|NULL|309
898|165|Depleted Uranium L Blueprint|NULL|309
899|165|Titanium Sabot L Blueprint|NULL|309
900|165|Fusion L Blueprint|NULL|309
901|165|Phased Plasma L Blueprint|NULL|309
902|165|EMP L Blueprint|NULL|309
936|105|Executioner Blueprint|NULL|272
937|105|Inquisitor Blueprint|NULL|272
938|105|Tormentor Blueprint|NULL|272
939|105|Navitas Blueprint|NULL|277
940|105|Tristan Blueprint|NULL|277
941|105|Incursus Blueprint|NULL|277
944|105|Punisher Blueprint|NULL|272
945|105|Breacher Blueprint|NULL|264
946|105|Burst Blueprint|NULL|264
949|105|Kestrel Blueprint|NULL|261
950|105|Merlin Blueprint|NULL|261
952|105|Heron Blueprint|NULL|261
954|105|Imicus Blueprint|NULL|277
955|105|Atron Blueprint|NULL|277
956|105|Maulus Blueprint|NULL|277
967|111|Caldari Shuttle Blueprint|NULL|416
968|106|Moa Blueprint|NULL|275
969|106|Maller Blueprint|NULL|274
970|106|Augoror Blueprint|NULL|274
971|106|Vexor Blueprint|NULL|276
972|106|Thorax Blueprint|NULL|276
973|106|Arbitrator Blueprint|NULL|274
974|106|Rupture Blueprint|NULL|273
975|106|Bellicose Blueprint|NULL|273
976|106|Scythe Blueprint|NULL|273
977|106|Blackbird Blueprint|NULL|275
978|106|Celestis Blueprint|NULL|276
979|106|Exequror Blueprint|NULL|276
983|108|Badger Blueprint|NULL|284
984|108|Badger Mark II Blueprint|NULL|284
985|108|Iteron Blueprint|NULL|283
986|108|Hoarder Blueprint|NULL|282
987|108|Mammoth Blueprint|NULL|282
988|108|Wreathe Blueprint|NULL|282
989|108|Iteron Mark II Blueprint|NULL|283
990|108|Iteron Mark III Blueprint|NULL|283
991|108|Iteron Mark IV Blueprint|NULL|283
992|108|Iteron Mark V Blueprint|NULL|283
994|107|Scorpion Blueprint|NULL|280
995|107|Megathron Blueprint|NULL|281
996|107|Apocalypse Blueprint|NULL|279
997|107|Armageddon Blueprint|NULL|279
998|107|Typhoon Blueprint|NULL|278
999|107|Dominix Blueprint|NULL|281
1002|110|Erebus Blueprint|NULL|886
1010|118|Small Shield Extender I Blueprint|NULL|1549
1026|119|Shield Recharger I Blueprint|NULL|1551
1032|120|Small Shield Booster I Blueprint|NULL|1552
1067|126|1MN Microwarpdrive I Blueprint|NULL|331
1072|126|1MN Afterburner I Blueprint|NULL|1525
1074|127|Cargo Scanner I Blueprint|NULL|325
1075|128|Ship Scanner I Blueprint|NULL|325
1076|129|Survey Scanner I Blueprint|NULL|325
1079|132|Warp Scrambler I Blueprint|NULL|1569
1096|139|Gyrostabilizer I Blueprint|NULL|343
1099|142|Small Armor Repairer I Blueprint|NULL|1536
1100|143|Small Hull Repairer I Blueprint|NULL|1537
1102|145|Stasis Webifier I Blueprint|NULL|1570
1105|147|Small Energy Transfer Array I Blueprint|NULL|1562
1106|148|Small Nosferatu I Blueprint|NULL|1564
1109|151|Small Energy Neutralizer I Blueprint|NULL|1565
1112|154|75mm Gatling Rail I Blueprint|NULL|291
1113|154|Light Electron Blaster I Blueprint|NULL|291
1114|154|Light Ion Blaster I Blueprint|NULL|291
1115|154|Light Neutron Blaster I Blueprint|NULL|291
1116|154|150mm Railgun I Blueprint|NULL|291
1117|154|Heavy Electron Blaster I Blueprint|NULL|290
1118|154|Dual 150mm Railgun I Blueprint|NULL|290
1119|154|Heavy Neutron Blaster I Blueprint|NULL|290
1120|154|Heavy Ion Blaster I Blueprint|NULL|290
1121|154|250mm Railgun I Blueprint|NULL|290
1122|154|Electron Blaster Cannon I Blueprint|NULL|289
1123|154|Dual 250mm Railgun I Blueprint|NULL|289
1124|154|Neutron Blaster Cannon I Blueprint|NULL|289
1125|154|425mm Railgun I Blueprint|NULL|289
1126|154|Ion Blaster Cannon I Blueprint|NULL|289
1128|156|Medium Capacitor Booster I Blueprint|NULL|1563
1129|157|Adaptive Invulnerability Field I Blueprint|NULL|1548
1130|167|Iron Charge S Blueprint|NULL|307
1131|167|Tungsten Charge S Blueprint|NULL|307
1132|167|Iridium Charge S Blueprint|NULL|307
1133|167|Lead Charge S Blueprint|NULL|307
1134|167|Thorium Charge S Blueprint|NULL|307
1135|167|Uranium Charge S Blueprint|NULL|307
1136|167|Plutonium Charge S Blueprint|NULL|307
1137|167|Antimatter Charge S Blueprint|NULL|307
1138|167|Iron Charge M Blueprint|NULL|308
1139|167|Tungsten Charge M Blueprint|NULL|308
1140|167|Iridium Charge M Blueprint|NULL|308
1141|167|Lead Charge M Blueprint|NULL|308
1142|167|Thorium Charge M Blueprint|NULL|308
1143|167|Uranium Charge M Blueprint|NULL|308
1144|167|Plutonium Charge M Blueprint|NULL|308
1145|167|Antimatter Charge M Blueprint|NULL|308
1146|167|Iron Charge L Blueprint|NULL|306
1147|167|Tungsten Charge L Blueprint|NULL|306
1148|167|Iridium Charge L Blueprint|NULL|306
1149|167|Lead Charge L Blueprint|NULL|306
1150|167|Thorium Charge L Blueprint|NULL|306
1151|167|Uranium Charge L Blueprint|NULL|306
1152|167|Plutonium Charge L Blueprint|NULL|306
1153|167|Antimatter Charge L Blueprint|NULL|306
1154|168|Radio S Blueprint|NULL|302
1155|168|Microwave S Blueprint|NULL|302
1156|168|Infrared S Blueprint|NULL|302
1157|168|Standard S Blueprint|NULL|302
1158|168|Ultraviolet S Blueprint|NULL|302
1159|168|Xray S Blueprint|NULL|302
1160|168|Gamma S Blueprint|NULL|302
1161|168|Multifrequency S Blueprint|NULL|302
1162|168|Radio M Blueprint|NULL|303
1163|168|Microwave M Blueprint|NULL|303
1164|168|Infrared M Blueprint|NULL|303
1165|168|Standard M Blueprint|NULL|303
1166|168|Ultraviolet M Blueprint|NULL|303
1167|168|Xray M Blueprint|NULL|303
1168|168|Gamma M Blueprint|NULL|303
1169|168|Multifrequency M Blueprint|NULL|303
1170|168|Radio L Blueprint|NULL|305
1171|168|Microwave L Blueprint|NULL|305
1172|168|Infrared L Blueprint|NULL|305
1173|168|Standard L Blueprint|NULL|305
1174|168|Ultraviolet L Blueprint|NULL|305
1175|168|Xray L Blueprint|NULL|305
1176|168|Gamma L Blueprint|NULL|305
1177|168|Multifrequency L Blueprint|NULL|305
1178|169|Cap Booster 25 Blueprint|NULL|339
1179|169|Cap Booster 50 Blueprint|NULL|339
1182|96|Auto Targeting System I|Targets any hostile ship within range on activation. Grants a +2 bonus to ship's max targets when online|670
1183|62|Small Armor Repairer II|This module uses nano-assemblers to repair damage done to the armor of the ship.|1049
1185|61|Small Capacitor Battery I|Increases capacitor storage. Provides defense against Energy Leech and Energy Neutralizer effects.|703
1186|141|Small Capacitor Battery I Blueprint|NULL|1558
1190|67|Small Energy Transfer Array II|Transfers capacitor energy to another ship.|695
1192|764|Basic Overdrive Injector System|This unit increases engine power at the expense of cargo capacity.  Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.|1087
1193|98|Basic EM Plating|An array of microscopic reactive prizms that disperse electromagnetic radiation. Grants a bonus to EM resistance. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.|1668
1195|43|Cap Recharger I|Increases the capacitor recharge rate.|665
1196|123|Cap Recharger I Blueprint|NULL|1555
1197|98|EM Plating I|An array of microscopic reactive prisms that disperse electromagnetic radiation. Grants a bonus to EM resistance. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.|1668
1198|98|EM Plating II|An array of microscopic reactive prisms that disperse electromagnetic radiation. Grants a bonus to EM resistance. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.|1668
1201|100|Wasp I|Heavy Attack Drone|839
1202|101|Civilian Mining Drone|Civilian Mining Drone|158
1204|163|EM Plating I Blueprint|NULL|1544
1208|162|Auto Targeting System I Blueprint|NULL|1579
1210|160|ECM Burst I Blueprint|NULL|1568
1212|161|Passive Targeter I Blueprint|NULL|1582
1214|176|Wasp I Blueprint|NULL|359
1215|170|Heavy Defender Missile I Blueprint|NULL|316
1216|166|Mjolnir Auto-Targeting Light Missile I Blueprint|NULL|315
1218|177|Civilian Mining Drone Blueprint|Civilian Mining Drone Blueprint|358
1220|166|Scourge Rocket Blueprint|NULL|318
1221|166|Scourge Torpedo Blueprint|NULL|390
1223|451|Bistot|Bistot is a very valuable ore as it holds large portions of two of the rarest minerals in the universe, megacyte and zydrine. The portion size for refining is 200 ore units.|514
1224|459|Pyroxeres|Pyroxeres is an interesting ore type, as it is very plain in most respects except one - deep core refining yields a little bit of nocxium, increasing its value considerably. It also has a large portion of tritanium and some pyerite and mexallon. 333 ore units are needed to refine.|515
1225|452|Crokite|Crokite is a very heavy ore that is always in high demand because it has the largest ratio of zydrine for any ore in the universe. It requires 250 ore units to refine. |521
1226|456|Jaspet|Jaspet has many mineral types, making it easy to sell. It has a large portion of mexallon plus some tritanium, pyerite, nocxium and zydrine. It has a portion size of 500 ore units for refining.|529
1227|469|Omber|Omber is a common ore that is still an excellent ore for novice miners as it has a sizeable portion of isogen, as well as some tritanium and pyerite. A few trips of mining this and a novice is quick to rise in status. 500 ore units are needed for refining.|526
1228|460|Scordite|Scordite is amongst the most common ore types in the known universe. It has a large portion of tritanium plus a fair bit of pyerite. Good choice for those starting their mining careers. 333 ore units are needed for refining.|519
1229|467|Gneiss|Gneiss is a popular ore type because it holds a bit of many minerals, increasing its utility value. It has a little something of tritanium, mexallon, isogen and zydrine. It has a portion size of 400 ore units for refining.|525
1230|462|Veldspar|The most common ore type in the known universe, Veldspar can be found almost everywhere. It is still in constant demand as it holds a large portion of the much-used tritanium mineral. It requires 333 ore units to refine.|518
1231|455|Hemorphite|With a large portion of nocxium the Hemorphite is always a good find. It is common enough that even novice miners can expect to run into it. Hemorphite also has a bit of tritanium, pyerite, mexallon and isogen as well as trace amounts of Zydrine. It requires 500 ore units to refine.|528
1232|453|Dark Ochre|Considered a worthless ore for years, Dark Ochre was ignored by most miners until improved refining techniques managed to extract the huge amount of Nocxium inside it, the highest ratio of Nocxium found in any ore in the universe. 400 ore units of Dark Ochre are needed to refine it.|522
1236|764|Overdrive Injector System II|This monster unit vastly increases engine power at the expense of cargo capacity.  Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.|1087
1240|78|Basic Reinforced Bulkheads|Increases structural hit points while reducing agility and overall top speed.|1195
1242|763|Basic Nanofiber Internal Structure|Replaces some of the heavier structure components with lighter, but more fragile material. Increases ship's velocity and improves maneuverability at the expense of hull strength.  Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.|1196
1244|764|Overdrive Injector System I|This monster unit vastly increases engine power at the expense of cargo capacity.  Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.|1087
1245|158|Overdrive Injector System I Blueprint|NULL|332
1246|768|Capacitor Flux Coil I|Increases capacitor recharge rate, but causes a reduction in maximum capacitor storage.  |666
1247|137|Capacitor Flux Coil I Blueprint|NULL|1556
1248|768|Capacitor Flux Coil II|Increases capacitor recharge rate, but causes a reduction in maximum capacitor storage.  |666
1254|770|Shield Flux Coil I|Increases shield recharge rate while lowering the maximum shield capacity.|687
1255|137|Shield Flux Coil I Blueprint|NULL|1547
1256|770|Shield Flux Coil II|Increases shield recharge rate while lowering the maximum shield capacity.|687
1262|98|Basic Explosive Plating|An array of microscopic reactive bombs that are exploded to counter explosive damage. Grants a bonus to explosive resistance. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.|1667
1264|98|Explosive Plating I|An array of microscopic reactive bombs that are exploded to counter explosive damage. Grants a bonus to explosive resistance. Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.|1667
1265|163|Explosive Plating I Blueprint|NULL|1544
